codigo;filial;rota;m-4;m-3;m-2;m-1;forecast;estoque_in;estoque_livre;compras;transferencias;estoque_total;cmv
11355;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11355;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11358;1036;1036;1;1;4;4;2;0;0;0;6;6;0
11358;1030;1030;0;0;0;0;0;20;20;0;0;20;120.63
11358;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
11358;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11358;1021;1021;0;0;0;0;0;3;3;0;0;3;206.6
11358;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11358;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11358;1006;1006;0;5;0;1;2;4;4;0;0;4;206.6
11358;1003;1003;0;0;0;0;0;10;0;0;0;10;206.6
11358;1002;1002;3;2;4;0;2;4;4;0;0;4;206.6
11358;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11362;1036;1036;1;3;1;4;4;6;6;59;0;65;401.93
11362;1024;1024;0;0;0;0;0;0;0;0;0;0;0
11362;1023;1036->1023;3;2;1;0;1;3;3;0;0;3;401.83
11362;1021;1021;9;7;2;0;4;31;31;0;0;31;401.94
11362;1010;1010;6;1;2;5;5;2;2;15;0;17;401.94
11362;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11362;1006;1003->1006;6;0;4;0;3;11;11;0;0;11;401.95
11362;1003;1003;0;0;0;0;0;2;0;0;0;2;401.95
11362;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11362;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11372;1036;1036;11;2;21;5;32;0;0;97;0;97;0
11372;1024;1024;0;0;0;0;0;0;0;0;0;0;0
11372;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11372;1010;1036->1010;0;0;0;0;0;0;0;0;0;0;0
11372;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11372;1006;1036->1006;37;12;57;11;21;0;0;29;0;29;0
11372;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11372;1002;1036->1002;0;0;0;0;0;0;0;0;0;0;0
11372;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
11397;1036;1036;8;0;1;0;7;37;0;0;0;37;139.2
11397;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11397;1021;1021;0;0;0;0;0;0;0;0;0;0;0
11397;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11397;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11397;1006;1003->1006;16;6;13;5;24;7;7;0;0;7;139.2
11397;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11397;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11397;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11399;1021;1021;0;0;0;0;0;0;0;0;0;0;0
11399;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11399;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11399;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11399;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11405;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11413;1036;1036;0;10;3;0;0;7;7;0;0;7;8.88
11413;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11413;1006;1003->1006;1;0;0;3;0;0;0;0;0;0;0
11413;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11413;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11416;1036;1036;0;0;0;0;1;0;0;0;3;3;0
11416;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11416;1006;1006;11;8;10;43;10;47;30;0;0;47;58.49
11416;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11440;1036;1036;0;0;0;0;0;0;0;0;0;0;0
11440;1024;1024;3;0;0;0;0;0;0;0;0;0;0
11440;1023;1036->1023;1;0;1;0;0;0;0;0;0;0;0
11440;1010;1010;0;0;3;0;0;0;0;0;0;0;0
11440;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11440;1006;1003->1006;2;0;0;1;0;0;0;0;0;0;0
11440;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11440;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11444;1010;1010;0;7;0;6;2;1;1;0;0;1;174.51
11444;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11444;1006;1003->1006;124;181;12;21;97;268;264;0;0;268;151.54
11444;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11444;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11444;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11453;1036;1036;26;27;52;107;59;213;6;80;4;297;217.9
11453;1024;1024;0;0;0;0;0;0;0;0;0;0;0
11453;1023;1023;0;0;0;0;0;0;0;0;0;0;0
11453;1021;1021;76;74;73;94;46;159;137;66;0;225;218.84
11453;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11453;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11453;1006;1006;46;53;52;67;32;5;0;160;0;165;217.87
11453;1003;1003;0;0;0;0;0;0;0;0;47;47;0
11453;1002;1002;4;0;15;37;0;0;0;0;0;0;0
11453;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11459;1023;1036->1023;0;0;0;0;0;1;1;0;0;1;24.67
11459;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11459;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11459;1006;1003->1006;0;2;0;0;0;1;1;0;0;1;20.59
11459;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11459;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11461;1036;1036;190;110;80;90;186;210;210;0;0;210;7.97
11461;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
11461;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11461;1021;1021;60;0;40;460;30;30;30;0;0;30;7.97
11461;1010;1010;10;30;0;110;14;6;6;0;0;6;7.52
11461;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11461;1006;1006;50;90;130;80;115;0;0;0;0;0;0
11461;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11461;1002;1002;4120;0;2365;1000;2058;835;0;0;0;835;7.97
11461;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11463;1036;1036;158;407;300;316;372;406;406;0;0;406;4.2
11463;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
11463;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11463;1021;1021;10;0;0;42;3;15;15;0;0;15;4.19
11463;1010;1010;0;12;0;25;7;78;78;0;0;78;4.2
11463;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11463;1006;1006;172;241;110;118;129;627;627;0;0;627;4.18
11463;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11463;1002;1002;93;310;2434;36;172;692;692;0;0;692;4.2
11463;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11464;1036;1036;12;84;46;94;115;85;35;120;0;205;3.53
11464;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
11464;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11464;1021;1021;360;84;62;256;173;61;61;0;0;61;3.31
11464;1010;1010;0;30;4;0;11;4;4;0;0;4;4.08
11464;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11464;1006;1006;192;25;50;20;81;148;148;120;0;268;3.28
11464;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11464;1002;1002;80;184;740;30;75;110;110;120;0;230;4.04
11464;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11489;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11489;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11489;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11490;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11490;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11492;1036;1036;0;0;0;4;1;173;23;0;0;173;88.49
11492;1023;1036->1023;0;0;1;14;1;1;1;0;0;1;86.75
11492;1013;-;0;0;0;0;0;0;0;18;0;18;0
11492;1010;1010;1;5;18;0;8;20;20;0;0;20;88.49
11492;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11492;1006;1003->1006;0;8;5;4;4;2;2;0;0;2;88.49
11492;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11492;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11492;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11493;1036;1036;0;0;0;0;0;0;0;25;0;25;0
11493;1013;-;0;0;0;0;0;24;24;0;0;24;116.36
11493;1010;1010;0;0;0;6;0;0;0;0;0;0;0
11493;1006;1003->1006;9;3;0;4;5;12;12;0;0;12;183.42
11493;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11493;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11497;1036;1015->1002->1036;0;0;0;0;0;0;0;0;0;0;0
11497;1024;1024;0;0;0;0;0;0;0;0;0;0;0
11497;1023;1015->1002->1036->1023;0;0;0;0;0;0;0;0;0;0;0
11497;1021;1015->1021;0;0;0;0;0;0;0;0;0;0;0
11497;1015;1015;0;0;0;0;0;0;0;0;0;0;0
11497;1010;1015->1002->1036->1010;0;0;0;0;0;0;0;0;0;0;0
11497;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11497;1006;1015->1002->1036->1006;1;0;0;0;0;0;0;0;0;0;0
11497;1003;-;0;0;0;0;0;0;0;0;0;0;0
11497;1002;1015->1002;0;0;0;0;0;0;0;0;0;0;0
11497;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
11504;1036;1036;0;0;0;0;0;16;0;0;0;16;153.84
11504;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11504;1006;1003->1006;0;4;0;0;2;0;0;0;0;0;0
11504;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11505;1036;1036;3;0;0;0;1;60;0;0;0;60;237.24
11505;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
11505;1023;1036->1023;2;1;27;0;4;0;0;0;0;0;0
11505;1010;1010;4;0;3;3;2;0;0;0;0;0;0
11505;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11505;1006;1003->1006;8;0;0;0;2;0;0;0;12;12;0
11505;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11516;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11518;1036;1036;0;0;9;24;8;35;22;0;0;35;511.72
11518;1024;1010->1024;0;0;0;0;0;1;1;0;0;1;501.53
11518;1023;1036->1023;5;0;1;1;2;1;1;0;0;1;502.86
11518;1010;1010;1;1;2;2;1;0;0;0;0;0;0
11518;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11518;1006;1003->1006;0;1;1;1;1;0;0;0;5;5;0
11527;1036;1036;0;0;0;0;0;0;0;0;0;0;0
11527;1024;1024;0;0;0;0;0;0;0;0;0;0;0
11527;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11527;1021;1021;0;0;0;0;0;0;0;0;0;0;0
11527;1015;1015;0;0;0;0;0;0;0;0;0;0;0
11527;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11527;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11527;1006;1003->1006;0;0;0;0;0;0;0;0;0;0;0
11527;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11527;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11527;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11535;1036;1036;4;0;0;0;3;2071;570;0;0;2071;89.94
11535;1024;1024;0;0;0;0;0;25;0;0;0;25;89.71
11535;1023;1023;1053;1564;1084;1921;1190;2;0;1740;0;1742;89.87
11535;1021;1021;120;60;170;150;118;14;14;60;0;74;89.86
11535;1010;1010;266;620;704;695;533;0;0;900;0;900;0
11535;1009;1009;0;0;0;0;0;4;4;0;0;4;89.92
11535;1006;1036->1006;1456;987;1101;1010;929;30;0;1500;0;1530;89.89
11535;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11535;1002;1002;380;1353;127;224;274;309;0;150;0;459;89.92
11535;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
11543;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11543;1006;1003->1006;0;0;0;0;0;2;2;0;0;2;13.16
11543;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11570;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11570;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11570;1006;1006;0;0;0;0;0;0;0;0;0;0;0
11570;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11570;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11570;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11575;1036;1036;12;2;1;3;5;32;32;0;0;32;249.52
11575;1023;1036->1023;0;0;6;1;2;6;6;0;0;6;243.77
11575;1021;1021;0;0;0;0;0;1;1;0;0;1;209.23
11575;1010;1010;4;0;4;6;3;9;9;0;0;9;239.12
11575;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11575;1006;1003->1006;0;0;1;5;1;22;21;0;0;22;249.65
11575;1003;1003;0;0;0;0;0;1;0;0;0;1;209.84
11575;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11575;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11585;1024;1024;0;0;0;0;0;0;0;0;0;0;0
11585;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11585;1021;1021;0;0;0;0;0;0;0;0;0;0;0
11585;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11585;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11585;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11585;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11585;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11601;1036;1036;3873;3589;2320;300;3230;7637;6178;0;0;7637;67.28
11601;1024;1024;0;0;0;0;0;0;0;0;0;0;0
11601;1023;1036->1023;1450;2450;2505;2131;2051;907;262;3568;0;4475;59.97
11601;1021;1021;0;0;0;0;0;1071;1071;0;0;1071;62.56
11601;1010;1010;2734;3356;2334;2366;1881;2934;2773;477;0;3411;67.47
11601;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11601;1006;1036->1006;2103;2100;4700;2260;2967;7649;6482;0;0;7649;66.36
11601;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11601;1002;1002;441;200;121;200;385;534;472;168;0;702;68.17
11601;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11612;1036;1036;19;2;17;0;33;31;31;0;0;31;264.29
11612;1023;1036->1023;0;0;0;0;1;7;7;0;0;7;251.83
11612;1021;1021;0;0;0;0;0;4;4;0;0;4;202.88
11612;1010;1010;1;22;16;10;6;10;10;0;0;10;264.29
11612;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11612;1006;1003->1006;0;3;0;0;2;18;18;0;0;18;261.11
11612;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11612;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11612;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11613;1036;1036;2;0;3;0;2;752;752;0;0;752;68.46
11613;1021;1021;0;0;0;0;0;140;140;0;0;140;67.48
11613;1013;-;0;0;0;0;0;0;0;0;0;0;0
11613;1010;1010;23;4;19;6;10;96;96;0;0;96;68.43
11613;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11613;1006;1036->1006;72;19;28;16;53;231;198;0;0;231;68.44
11613;1003;1003;0;0;0;0;0;54;0;0;0;54;68.46
11613;1002;1002;9;5;11;7;8;103;101;0;0;103;68.43
11613;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11621;1013;-;0;0;0;0;0;0;0;0;0;0;0
11621;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11623;1013;-;0;0;0;0;0;0;0;0;0;0;0
11623;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11623;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11623;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11624;1036;1002->1036;61;72;46;87;65;41;0;41;0;82;9020.73
11624;1023;1002->1023;0;0;0;0;0;0;0;0;0;0;0
11624;1021;1021;0;0;0;0;0;8;8;0;0;8;8135.32
11624;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11624;1009;1002->1009;0;0;0;0;0;0;0;0;0;0;0
11624;1006;1006;0;0;0;0;0;0;0;0;0;0;0
11624;1003;1002->1003;0;0;0;0;0;0;0;0;0;0;0
11624;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11624;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11625;1036;1036;181;186;153;184;264.843.224.171.093;158;3;0;0;158;17.07
11625;1023;1036->1023;0;0;156;6;0;85;85;0;0;85;17.33
11625;1021;1021;0;12;0;0;188.340.530.143.809;47;47;0;0;47;17.08
11625;1013;-;0;0;0;0;0;0;0;0;0;0;0
11625;1010;1010;241;256;237;103;211.341.409.046.327;438;438;0;0;438;17.28
11625;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11625;1006;1006;276;217;227;123;215.008.062.975.276;208;208;0;0;208;17.16
11625;1003;1003;0;0;0;0;0;17;0;0;0;17;18.54
11625;1002;1002;54;108;313;179;158.006.037.678.169;134;134;0;0;134;18.04
11625;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11631;1036;1036;4;2;0;2;0;0;0;0;0;0;0
11631;1023;1036->1023;5;9;0;0;0;0;0;0;0;0;0
11631;1021;1021;1;0;1;0;0;0;0;0;0;0;0
11631;1010;1010;5;1;0;2;0;0;0;0;0;0;0
11631;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11631;1006;1003->1006;4;17;27;3;0;0;0;0;0;0;0
11631;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11631;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11631;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11632;1036;1036;132;141;218;21;196;13;1;360;0;373;26.33
11632;1029;-;0;0;0;0;0;12;12;0;0;12;35.1
11632;1024;1036->1010->1024;0;0;0;0;0;0;0;0;0;0;0
11632;1023;1036->1002->1023;36718;679;23996;8295;14724;17;0;18390;0;18407;26.02
11632;1021;1021;135;356;2189;627;366;6;4;690;0;696;25.96
11632;1010;1010;2469;877;4529;2271;2898;0;0;5490;0;5490;0
11632;1009;1009;0;0;0;0;0;2;0;0;0;2;27.43
11632;1006;1036->1006;4900;4763;5629;4596;3801;28;0;7080;1651;8759;26.32
11632;1003;1036->1003;0;0;0;0;0;0;0;0;0;0;0
11632;1002;1036->1002;10265;5119;7060;8639;4679;304;0;8520;0;8824;26.25
11632;1001;1036->1001;0;0;0;0;0;30;0;0;0;30;26.12
11698;1036;1036;0;1;1;0;1;1;1;0;0;1;34.51
11698;1023;1036->1023;0;2;0;0;1;1;1;0;0;1;37.31
11698;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11698;1006;1003->1006;1;0;2;0;1;0;0;0;0;0;0
11698;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11699;1036;1036;1;0;1;0;1;0;0;0;0;0;0
11699;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11699;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11699;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11699;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11714;1006;1003->1006;0;0;0;0;0;2;2;0;0;2;98.79
11714;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11715;1036;1036;6;29;28;46;23;51;17;0;0;51;236.71
11715;1023;1036->1023;0;4;1;0;2;3;3;0;0;3;234.18
11715;1021;1021;2;2;7;2;3;2;2;0;0;2;236.39
11715;1010;1010;1;12;7;15;6;13;12;0;0;13;236.7
11715;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11715;1006;1003->1006;14;34;3;13;11;45;45;0;0;45;236.71
11715;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11715;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11715;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11739;1036;1036;0;0;0;0;0;4;4;0;0;4;307.03
11739;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11739;1006;1006;1;1;2;1;1;28;28;0;0;28;310.92
11739;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11745;1036;1036;7;9;42;5;27;289;40;0;0;289;241.04
11745;1030;1030;91;91;13;250;20;19;19;0;0;19;265.39
11745;1028;1028;8;0;1;0;100;0;0;0;98;98;0
11745;1024;1024;0;0;0;0;0;30;29;0;0;30;235.93
11745;1023;1036->1023;48;21;29;46;25;0;0;0;86;86;0
11745;1021;1021;21;12;2;0;8;28;28;0;0;28;240.97
11745;1010;1010;87;67;36;83;46;0;0;156;0;156;0
11745;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11745;1006;1003->1006;75;125;44;68;110;183;175;59;0;242;251.73
11745;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11745;1002;1002;11;9;25;14;13;34;33;0;0;34;240.72
11745;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11748;1036;1036;349;60;8;0;109;0;0;0;70;70;0
11748;1024;1024;0;0;0;0;0;13;0;0;0;13;175.62
11748;1023;1036->1023;0;0;19;0;3;1;1;0;0;1;219.39
11748;1021;1021;136;205;52;0;69;0;0;0;0;0;0
11748;1010;1010;15;15;138;148;116;0;0;0;0;0;0
11748;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11748;1006;1036->1006;239;273;96;67;170;0;0;0;0;0;0
11748;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11748;1002;1002;476;66;133;35;183;0;0;0;0;0;0
11748;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
11749;1021;1021;0;0;0;0;0;5;5;0;0;5;1070.34
11749;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11755;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11795;1036;1036;1;0;45;6;72;375;375;0;0;375;157.17
11795;1023;1036->1023;0;0;0;0;0;7;7;0;0;7;157.17
11795;1021;1021;0;0;0;0;0;0;0;0;0;0;0
11795;1010;1010;0;0;15;5;2;142;142;0;0;142;157.17
11795;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11795;1006;1003->1006;0;0;2;9;0;236;236;0;0;236;156.89
11795;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11795;1002;1002;0;0;0;0;0;15;15;0;0;15;126.83
11795;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11798;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11798;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11798;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11801;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11804;1036;1036;210;200;175;55;36;233;233;0;0;233;281.78
11804;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
11804;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11804;1021;1021;30;0;0;0;0;20;20;0;0;20;173.63
11804;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11804;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11804;1006;1006;0;0;66;0;22;30;30;0;0;30;173.63
11804;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11804;1002;1002;0;0;230;0;0;0;0;0;0;0;0
11804;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11807;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11807;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11846;1023;1036->1023;0;0;0;0;0;0;0;0;0;0;0
11846;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11846;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11861;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11862;1021;1021;0;0;0;0;0;0;0;100;0;100;0
11862;1013;-;0;0;0;0;0;0;0;0;0;0;0
11862;1002;1002;0;0;100;0;33;14;14;0;0;14;22.72
11862;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11866;1036;1036;0;0;0;0;0;2;2;0;0;2;16.62
11866;1024;1010->1024;0;0;0;0;0;0;0;0;0;0;0
11866;1023;1036->1023;0;0;0;1;0;1;1;0;0;1;14.8
11866;1021;1021;0;0;0;0;0;0;0;0;0;0;0
11866;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11866;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11866;1006;1006;0;0;0;0;0;1;1;0;0;1;13.84
11866;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11866;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11866;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11890;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11890;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11891;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11902;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11902;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11903;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11903;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11913;1036;1036;54;103;97;45;75;149;140;0;0;149;337.35
11913;1024;1024;0;0;0;0;0;10;0;0;1;11;348.41
11913;1023;1023;0;0;0;0;0;0;0;0;0;0;0
11913;1021;1021;50;59;32;36;27;52;28;0;0;52;374.84
11913;1010;1010;0;0;0;0;0;0;0;0;0;0;0
11913;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11913;1006;1006;111;80;92;51;45;203;195;0;0;203;375.9
11913;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11913;1002;1002;0;0;0;0;0;0;0;0;0;0;0
11913;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11918;1036;1036;0;0;0;0;0;0;0;10;0;10;0
11918;1021;1021;0;0;0;0;0;0;0;0;0;0;0
11918;1010;1010;0;0;0;0;0;0;0;2;0;2;0
11918;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11918;1003;1003;0;0;0;0;0;0;0;0;0;0;0
11918;1002;1002;0;0;0;0;0;0;0;1;0;1;0
11918;1001;1001;0;0;0;0;0;0;0;0;0;0;0
11928;1036;1036;0;0;0;0;0;1;1;0;0;1;1240.79
11928;1023;1036->1023;2;0;0;0;1;3;0;2;0;5;1220.18
11928;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11928;1001;1036->1001;0;0;0;0;0;0;0;0;0;0;0
11933;1036;1036;18;13;11;11;22;138;138;15;0;153;164.07
11933;1030;-;0;0;0;0;0;2;2;0;0;2;165
11933;1021;1002->1021;22;14;20;9;18;32;32;4;0;36;163.88
11933;1013;-;0;0;0;0;0;0;0;0;0;0;0
11933;1010;1010;31;26;21;10;26;18;18;20;0;38;165.88
11933;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11933;1006;1006;24;30;31;36;45;20;18;52;0;72;168.97
11933;1003;1003;0;0;0;0;0;2;2;0;0;2;160.05
11933;1002;1002;21;12;11;10;14;46;45;6;0;52;163.67
11933;1001;1001;0;0;0;0;0;3;3;0;0;3;151.83
11959;1001;1003->1001;0;0;0;0;0;0;0;0;0;0;0
11967;1036;1036;17;0;24;29;30;816;620;0;0;816;8.18
11967;1023;1036->1023;43;24;101;43;52;9;0;0;0;9;7.7
11967;1021;1021;7;0;5;28;3;18;18;0;0;18;8.03
11967;1010;1010;7;10;0;1;8;98;97;3;0;101;8.24
11967;1009;1009;0;0;0;0;0;0;0;0;0;0;0
11967;1006;1003->1006;46;9;42;104;65;157;151;0;0;157;7.45
11967;1003;1003;0;0;0;0;0;700;0;0;0;700;8.2
